   2.50000   0.00000
   7.50000   0.00000
  12.50000   0.00000
  17.50000   0.00000
  22.50000   0.00000
  27.50000   0.00000
  32.50000   0.00000
  37.50000   0.00000
  42.50000   0.00000
  47.50000   0.00000
  52.50000   0.00000
  57.50000   0.00000
  62.50000   0.00000
  67.50000   0.00000
  72.50000   0.00000
  77.50000   0.00000
  82.50000   1.00000
  87.50000   0.00000
  92.50000   0.00000
  97.50000   1.00000
 102.50000   0.00000
 107.50000   0.00000
 112.50000   0.00000
 117.50000   0.00000
 122.50000   0.00000
 127.50000   2.00000
 132.50000   1.00000
 137.50000   2.00000
 142.50000   1.00000
 147.50000   6.00000
 152.50000   0.00000
 157.50000   3.00000
 162.50000   4.00000
 167.50000   3.00000
 172.50000   3.00000
 177.50000   2.00000
 182.50000   1.00000
 187.50000   2.00000
 192.50000   4.00000
 197.50000  12.00000
 202.50000   6.00000
 207.50000   3.00000
 212.50000   4.00000
 217.50000   5.00000
 222.50000   9.00000
 227.50000   4.00000
 232.50000   2.00000
 237.50000   4.00000
 242.50000   4.00000
 247.50000   9.00000
 252.50000   2.00000
 257.50000   3.00000
 262.50000   4.00000
 267.50000   3.00000
 272.50000   3.00000
 277.50000   8.00000
 282.50000   6.00000
 287.50000   5.00000
 292.50000   4.00000
 297.50000   2.00000
 302.50000   9.00000
 307.50000   3.00000
 312.50000   8.00000
 317.50000   9.00000
 322.50000   5.00000
 327.50000   5.00000
 332.50000   8.00000
 337.50000   2.00000
 342.50000   3.00000
 347.50000   7.00000
 352.50000   6.00000
 357.50000   1.00000
 362.50000  11.00000
 367.50000   6.00000
 372.50000   4.00000
 377.50000   8.00000
 382.50000   6.00000
 387.50000   8.00000
 392.50000   4.00000
 397.50000   4.00000
 402.50000   5.00000
 407.50000   5.00000
 412.50000   3.00000
 417.50000   4.00000
 422.50000   2.00000
 427.50000   2.00000
 432.50000   2.00000
 437.50000   2.00000
 442.50000   3.00000
 447.50000   2.00000
 452.50000   1.00000
 457.50000   6.00000
 462.50000   1.00000
 467.50000   1.00000
 472.50000   2.00000
 477.50000   3.00000
 482.50000   3.00000
 487.50000   2.00000
 492.50000   2.00000
 497.50000   1.00000
 502.50000   2.00000
 507.50000   5.00000
 512.50000   3.00000
 517.50000   3.00000
 522.50000   7.00000
 527.50000   1.00000
 532.50000   2.00000
 537.50000   3.00000
 542.50000   4.00000
 547.50000   1.00000
 552.50000   4.00000
 557.50000   1.00000
 562.50000   1.00000
 567.50000   1.00000
 572.50000   2.00000
 577.50000   1.00000
 582.50000   2.00000
 587.50000   3.00000
 592.50000   2.00000
 597.50000   1.00000
 602.50000   2.00000
 607.50000   5.00000
 612.50000   3.00000
 617.50000   3.00000
 622.50000   6.00000
 627.50000   1.00000
 632.50000   1.00000
 637.50000   2.00000
 642.50000   4.00000
 647.50000   0.00000
 652.50000   4.00000
 657.50000   5.00000
 662.50000   1.00000
 667.50000   3.00000
 672.50000   3.00000
 677.50000   5.00000
 682.50000   1.00000
 687.50000   2.00000
 692.50000   5.00000
 697.50000   5.00000
 702.50000   5.00000
 707.50000   1.00000
 712.50000   5.00000
 717.50000   2.00000
 722.50000   3.00000
 727.50000   1.00000
 732.50000   0.00000
 737.50000   2.00000
 742.50000   2.00000
 747.50000   2.00000
 752.50000   0.00000
 757.50000   3.00000
 762.50000   1.00000
 767.50000   2.00000
 772.50000   1.00000
 777.50000   1.00000
 782.50000   1.00000
 787.50000   0.00000
 792.50000   1.00000
 797.50000   2.00000
 802.50000   2.00000
 807.50000   2.00000
 812.50000   2.00000
 817.50000   1.00000
 822.50000   1.00000
 827.50000   1.00000
 832.50000   2.00000
 837.50000   1.00000
 842.50000   0.00000
 847.50000   0.00000
 852.50000   0.00000
 857.50000   0.00000
 862.50000   1.00000
 867.50000   0.00000
 872.50000   4.00000
 877.50000   0.00000
 882.50000   3.00000
 887.50000   2.00000
 892.50000   2.00000
 897.50000   1.00000
 902.50000   0.00000
 907.50000   2.00000
 912.50000   2.00000
 917.50000   1.00000
 922.50000   2.00000
 927.50000   1.00000
 932.50000   0.00000
 937.50000   0.00000
 942.50000   1.00000
 947.50000   2.00000
 952.50000   0.00000
 957.50000   2.00000
 962.50000   1.00000
 967.50000   2.00000
 972.50000   0.00000
 977.50000   2.00000
 982.50000   0.00000
 987.50000   0.00000
 992.50000   2.00000
 997.50000   0.00000
1002.50000   0.00000
1007.50000   1.00000
1012.50000   1.00000
1017.50000   2.00000
1022.50000   0.00000
1027.50000   0.00000
1032.50000   0.00000
1037.50000   1.00000
1042.50000   1.00000
1047.50000   1.00000
1052.50000   2.00000
1057.50000   4.00000
1062.50000   0.00000
1067.50000   2.00000
1072.50000   1.00000
1077.50000   1.00000
1082.50000   0.00000
1087.50000   1.00000
1092.50000   1.00000
1097.50000   1.00000
1102.50000   0.00000
1107.50000   0.00000
1112.50000   1.00000
1117.50000   0.00000
1122.50000   3.00000
1127.50000   0.00000
1132.50000   1.00000
1137.50000   0.00000
1142.50000   0.00000
1147.50000   0.00000
1152.50000   1.00000
1157.50000   1.00000
1162.50000   1.00000
1167.50000   0.00000
1172.50000   0.00000
1177.50000   1.00000
1182.50000   2.00000
1187.50000   0.00000
1192.50000   3.00000
1197.50000   2.00000
1202.50000   1.00000
1207.50000   0.00000
1212.50000   0.00000
1217.50000   1.00000
1222.50000   0.00000
1227.50000   2.00000
1232.50000   2.00000
1237.50000   1.00000
1242.50000   1.00000
1247.50000   2.00000
1252.50000   0.00000
1257.50000   3.00000
1262.50000   1.00000
1267.50000   0.00000
1272.50000   2.00000
1277.50000   0.00000
1282.50000   0.00000
1287.50000   1.00000
1292.50000   0.00000
1297.50000   1.00000
1302.50000   2.00000
1307.50000   1.00000
1312.50000   0.00000
1317.50000   1.00000
1322.50000   0.00000
1327.50000   0.00000
1332.50000   0.00000
1337.50000   0.00000
1342.50000   0.00000
1347.50000   1.00000
1352.50000   3.00000
1357.50000   1.00000
1362.50000   0.00000
1367.50000   0.00000
1372.50000   1.00000
1377.50000   0.00000
1382.50000   0.00000
1387.50000   0.00000
1392.50000   0.00000
1397.50000   0.00000
1402.50000   1.00000
1407.50000   1.00000
1412.50000   1.00000
1417.50000   0.00000
1422.50000   0.00000
1427.50000   2.00000
1432.50000   1.00000
1437.50000   1.00000
1442.50000   0.00000
1447.50000   0.00000
1452.50000   0.00000
1457.50000   0.00000
1462.50000   1.00000
1467.50000   2.00000
1472.50000   1.00000
1477.50000   1.00000
1482.50000   2.00000
1487.50000   2.00000
1492.50000   0.00000
1497.50000   0.00000
1502.50000   0.00000
1507.50000   1.00000
1512.50000   0.00000
1517.50000   1.00000
1522.50000   0.00000
1527.50000   0.00000
1532.50000   0.00000
1537.50000   0.00000
1542.50000   1.00000
1547.50000   1.00000
1552.50000   0.00000
1557.50000   2.00000
1562.50000   1.00000
1567.50000   0.00000
1572.50000   0.00000
1577.50000   0.00000
1582.50000   0.00000
1587.50000   0.00000
1592.50000   1.00000
1597.50000   0.00000
1602.50000   0.00000
1607.50000   1.00000
1612.50000   1.00000
1617.50000   0.00000
1622.50000   0.00000
1627.50000   0.00000
1632.50000   1.00000
1637.50000   0.00000
1642.50000   0.00000
1647.50000   0.00000
1652.50000   2.00000
1657.50000   0.00000
1662.50000   2.00000
1667.50000   1.00000
1672.50000   0.00000
1677.50000   1.00000
1682.50000   1.00000
1687.50000   0.00000
1692.50000   0.00000
1697.50000   0.00000
1702.50000   0.00000
1707.50000   0.00000
1712.50000   0.00000
1717.50000   0.00000
1722.50000   0.00000
1727.50000   2.00000
1732.50000   0.00000
1737.50000   0.00000
1742.50000   0.00000
1747.50000   0.00000
1752.50000   0.00000
1757.50000   1.00000
1762.50000   2.00000
1767.50000   0.00000
1772.50000   0.00000
1777.50000   0.00000
1782.50000   1.00000
1787.50000   0.00000
1792.50000   1.00000
1797.50000   0.00000
1802.50000   0.00000
1807.50000   1.00000
1812.50000   0.00000
1817.50000   0.00000
1822.50000   0.00000
1827.50000   0.00000
1832.50000   0.00000
1837.50000   1.00000
1842.50000   1.00000
1847.50000   0.00000
1852.50000   0.00000
1857.50000   0.00000
1862.50000   0.00000
1867.50000   2.00000
1872.50000   0.00000
1877.50000   0.00000
1882.50000   0.00000
1887.50000   0.00000
1892.50000   0.00000
1897.50000   0.00000
1902.50000   1.00000
1907.50000   0.00000
1912.50000   1.00000
1917.50000   1.00000
1922.50000   1.00000
1927.50000   1.00000
1932.50000   0.00000
1937.50000   1.00000
1942.50000   1.00000
1947.50000   0.00000
1952.50000   0.00000
1957.50000   0.00000
1962.50000   1.00000
1967.50000   0.00000
1972.50000   0.00000
1977.50000   0.00000
1982.50000   0.00000
1987.50000   0.00000
1992.50000   0.00000
1997.50000   0.00000
2002.50000   0.00000
2007.50000   0.00000
2012.50000   1.00000
2017.50000   0.00000
2022.50000   0.00000
2027.50000   0.00000
2032.50000   0.00000
2037.50000   0.00000
2042.50000   0.00000
2047.50000   0.00000
2052.50000   0.00000
2057.50000   1.00000
2062.50000   0.00000
2067.50000   0.00000
2072.50000   0.00000
2077.50000   0.00000
2082.50000   0.00000
2087.50000   0.00000
2092.50000   0.00000
2097.50000   1.00000
2102.50000   1.00000
2107.50000   0.00000
2112.50000   1.00000
2117.50000   0.00000
2122.50000   0.00000
2127.50000   2.00000
2132.50000   0.00000
2137.50000   0.00000
2142.50000   0.00000
2147.50000   0.00000
2152.50000   0.00000
2157.50000   1.00000
2162.50000   0.00000
2167.50000   0.00000
2172.50000   0.00000
2177.50000   1.00000
2182.50000   2.00000
2187.50000   0.00000
2192.50000   0.00000
2197.50000   0.00000
2202.50000   0.00000
2207.50000   0.00000
2212.50000   1.00000
2217.50000   0.00000
2222.50000   0.00000
2227.50000   0.00000
2232.50000   0.00000
2237.50000   0.00000
2242.50000   0.00000
2247.50000   0.00000
2252.50000   0.00000
2257.50000   0.00000
2262.50000   1.00000
2267.50000   0.00000
2272.50000   0.00000
2277.50000   0.00000
2282.50000   0.00000
2287.50000   0.00000
2292.50000   0.00000
2297.50000   0.00000
2302.50000   0.00000
2307.50000   0.00000
2312.50000   1.00000
2317.50000   0.00000
2322.50000   0.00000
2327.50000   0.00000
2332.50000   0.00000
2337.50000   1.00000
2342.50000   0.00000
2347.50000   1.00000
2352.50000   0.00000
2357.50000   0.00000
2362.50000   0.00000
2367.50000   0.00000
2372.50000   0.00000
2377.50000   1.00000
2382.50000   0.00000
2387.50000   0.00000
2392.50000   0.00000
2397.50000   0.00000
2402.50000   0.00000
2407.50000   0.00000
2412.50000   0.00000
2417.50000   0.00000
2422.50000   0.00000
2427.50000   0.00000
2432.50000   0.00000
2437.50000   1.00000
2442.50000   1.00000
2447.50000   0.00000
2452.50000   0.00000
2457.50000   0.00000
2462.50000   0.00000
2467.50000   0.00000
2472.50000   0.00000
2477.50000   0.00000
2482.50000   0.00000
2487.50000   0.00000
2492.50000   1.00000
2497.50000   0.00000
2502.50000   0.00000
2507.50000   0.00000
2512.50000   0.00000
2517.50000   0.00000
2522.50000   0.00000
2527.50000   0.00000
2532.50000   0.00000
2537.50000   1.00000
2542.50000   1.00000
2547.50000   1.00000
2552.50000   1.00000
2557.50000   0.00000
2562.50000   0.00000
2567.50000   0.00000
2572.50000   0.00000
2577.50000   0.00000
2582.50000   0.00000
2587.50000   1.00000
2592.50000   0.00000
2597.50000   0.00000
2602.50000   0.00000
2607.50000   0.00000
2612.50000   1.00000
2617.50000   0.00000
2622.50000   0.00000
2627.50000   0.00000
2632.50000   0.00000
2637.50000   0.00000
2642.50000   0.00000
2647.50000   0.00000
2652.50000   0.00000
2657.50000   0.00000
2662.50000   0.00000
2667.50000   0.00000
2672.50000   0.00000
2677.50000   0.00000
2682.50000   0.00000
2687.50000   0.00000
2692.50000   0.00000
2697.50000   0.00000
2702.50000   0.00000
2707.50000   0.00000
2712.50000   0.00000
2717.50000   0.00000
2722.50000   0.00000
2727.50000   0.00000
2732.50000   1.00000
2737.50000   2.00000
2742.50000   0.00000
2747.50000   1.00000
2752.50000   0.00000
2757.50000   0.00000
2762.50000   0.00000
2767.50000   0.00000
2772.50000   0.00000
2777.50000   0.00000
2782.50000   0.00000
2787.50000   0.00000
2792.50000   0.00000
2797.50000   0.00000
2802.50000   0.00000
2807.50000   0.00000
2812.50000   0.00000
2817.50000   0.00000
2822.50000   0.00000
2827.50000   0.00000
2832.50000   0.00000
2837.50000   0.00000
2842.50000   0.00000
2847.50000   0.00000
2852.50000   1.00000
2857.50000   1.00000
2862.50000   0.00000
2867.50000   2.00000
2872.50000   0.00000
2877.50000   0.00000
2882.50000   0.00000
2887.50000   0.00000
2892.50000   0.00000
2897.50000   0.00000
2902.50000   1.00000
2907.50000   1.00000
2912.50000   0.00000
2917.50000   0.00000
2922.50000   0.00000
2927.50000   0.00000
2932.50000   0.00000
2937.50000   2.00000
2942.50000   0.00000
2947.50000   0.00000
2952.50000   0.00000
2957.50000   0.00000
2962.50000   0.00000
2967.50000   0.00000
2972.50000   0.00000
2977.50000   0.00000
2982.50000   0.00000
2987.50000   1.00000
2992.50000   0.00000
2997.50000   0.00000
